customer_id,full_name,age,gender,region,account_type,account_open_date,tenure_years,credit_score,annual_income,account_balance,num_products,monthly_transactions,complaints_12mo,debt_to_income,digital_engagement,has_active_loan,has_credit_card,churned,annual_income_cleaned,complaints_12mo_missing,credit_score_missing,gender_missing
CUST-000217,Rodney Morales,31,Male,Luzon,Savings,2017-09-01,0.6,767.0,72126,121775.93,2.0,13.0,0.0,0.335,67.6,0,1.0,0,72126.0,0,0,0
CUST-009370,Michael Olsen,46,Female,Luzon,Savings,2017-09-03,0.9,635.0,58351,68978.54,1.0,18.0,0.0,0.219,36.2,0,1.0,0,58351.0,0,0,0
CUST-003559,Paul Massey,40,Female,Cebu,Premium,2017-09-03,0.8,666.0,33977,85511.51,,18.0,0.0,0.223,47.0,0,1.0,0,33977.0,0,0,0
CUST-002639,Jesus Hale,28,Female,Cebu,Savings,2017-09-04,4.6,726.0,77501,175260.62,2.0,23.0,0.0,0.556,48.5,0,1.0,0,77501.0,0,0,0
CUST-008510,Gary Montgomery,49,Non-binary,Metro Manila,Premium,2017-09-04,6.1,675.0,28872,8558.59,2.0,19.0,0.0,0.258,62.9,0,1.0,0,28872.0,0,0,0
CUST-000033,Tricia Valencia,41,Female,Mindanao,Savings,2017-09-07,3.3,703.0,23952,26879.25,3.0,26.0,0.0,0.415,95.2,1,0.0,0,23952.0,1,0,0
CUST-004862,Sharon Snow,31,Female,Luzon,Checking,2017-09-07,3.6,684.0,75294,50980.09,6.0,16.0,0.0,0.427,64.1,0,1.0,0,75294.0,0,1,0
CUST-007584,Angela Rivera,59,Female,Metro Manila,Premium,2017-09-09,2.4,608.0,20750,9774.94,1.0,21.0,2.0,0.392,62.3,0,1.0,0,20750.0,0,0,0
CUST-003532,Kristin Graham,66,Male,Metro Manila,Savings,2017-09-10,7.2,687.0,46943,136373.41,2.0,14.0,2.0,0.459,81.1,1,1.0,0,46943.0,0,0,0
CUST-006674,Daniel Young,43,Male,Mindanao,Savings,2017-09-11,5.2,656.0,64189,88412.42,6.0,26.0,1.0,0.465,57.0,1,0.0,0,64189.0,0,0,0
CUST-009071,Jeffrey Baker,53,Female,Cebu,Premium,2017-09-11,1.3,635.0,112635,187212.39,2.0,17.0,0.0,0.103,61.6,1,0.0,0,112635.0,0,0,0
CUST-000662,Emma Butler,34,Female,Metro Manila,Savings,2017-09-12,16.2,729.0,51491,95747.01,2.0,22.0,1.0,0.317,61.6,0,1.0,0,51491.0,0,0,0
CUST-007166,Erik Williams,40,Female,Visayas,Checking,2017-09-14,17.8,658.0,120090,48054.19,3.0,14.0,0.0,0.065,50.3,1,0.0,0,120090.0,0,0,0
CUST-004128,Emily Winters,65,Female,Davao,Premium,2017-09-14,0.8,675.0,36856.00,13019.05,1.0,10.0,1.0,0.258,43.2,0,1.0,1,36856.0,0,0,0
CUST-008067,Kyle Singh,57,Male,Cebu,Checking,2017-09-16,2.0,688.0,25883.00,10198.1,3.0,17.0,0.0,0.258,33.3,0,1.0,0,25883.0,0,0,0
CUST-009892,Stephanie Holmes,53,Female,Metro Manila,Savings,2017-09-16,3.0,839.0,28871,33245.27,2.0,15.0,0.0,0.474,33.5,1,0.0,0,28871.0,0,0,1
CUST-002338,Eric Russell,42,Male,Metro Manila,Checking,2017-09-18,1.2,610.0,108k,54707.92,4.0,18.0,1.0,0.059,28.2,0,0.0,0,108000.0,0,0,0
CUST-005181,James Anderson,44,Male,Davao,Checking,2017-09-18,2.2,712.0,60901,35324.02,1.0,11.0,0.0,0.167,28.0,0,1.0,0,60901.0,0,0,0
CUST-004036,Annette Meyer,54,Female,Cebu,Premium,2017-09-18,4.3,781.0,49644,20414.67,4.0,18.0,1.0,0.15,82.8,1,0.0,0,49644.0,0,0,0
CUST-004291,Andre Williams,48,Male,Cebu,Checking,2017-09-23,11.0,723.0,127006,344198.18,4.0,14.0,4.0,0.407,36.8,1,1.0,0,127006.0,0,0,0
CUST-003601,Aaron Hernandez,31,Female,Visayas,Checking,2017-09-24,5.7,691.0,17657,34990.18,3.0,18.0,0.0,0.258,36.7,1,0.0,0,17657.0,0,0,0
CUST-004113,Jennifer Schneider,62,Female,Davao,Savings,2017-09-25,2.5,771.0,70k,173028.08,1.0,19.0,0.0,0.169,75.1,1,1.0,0,70000.0,0,0,0
CUST-003095,Francisco Gonzalez,30,Male,Metro Manila,Savings,2017-09-26,4.0,683.0,37414.00,50315.57,,15.0,1.0,0.324,52.5,0,1.0,0,37414.0,0,0,0
CUST-007279,Matthew Shea,40,Male,Luzon,Premium,2017-09-26,1.6,635.0,64208,147203.6,2.0,22.0,0.0,0.405,36.6,1,1.0,0,64208.0,0,0,0
CUST-003804,Michele Scott,44,Female,Davao,Savings,2017-09-27,4.2,631.0,40577,18374.7,4.0,22.0,0.0,0.3,61.6,1,1.0,0,40577.0,0,0,0
CUST-003860,Amanda Wiggins,39,Female,Davao,Checking,2017-09-29,5.7,660.0,64.5K,133456.99,3.0,15.0,0.0,0.2,61.7,1,0.0,0,64500.0,0,0,1
CUST-008487,Nicole Salazar,47,Female,Metro Manila,Savings,2017-09-29,1.3,850.0,34985,80189.59,4.0,17.0,0.0,0.279,58.4,0,1.0,0,34985.0,0,0,0
CUST-008588,Darren Thompson,18,Male,Luzon,Premium,2017-09-29,0.5,724.0,33466,47980.98,5.0,16.0,0.0,0.153,73.5,0,1.0,0,33466.0,0,0,0
CUST-007567,Andrew Lewis,37,Female,Cebu,Business,2017-09-29,1.7,740.0,37.5K,98390.48,3.0,18.0,0.0,0.387,56.4,1,1.0,0,37500.0,0,0,0
CUST-006974,Michael Phillips,57,Female,Cebu,Savings,2017-10-01,11.2,688.0,46957,6577.26,2.0,18.0,0.0,0.258,67.0,1,0.0,0,46957.0,0,0,0
CUST-004465,Earl Hall,34,Female,Luzon,Checking,2017-10-01,4.8,755.0,93762,132441.95,2.0,19.0,0.0,0.258,64.1,0,1.0,0,93762.0,0,0,0
CUST-002794,Ian Harrell,29,Male,Cebu,Premium,2017-10-05,8.5,502.0,16414,7549.89,3.0,18.0,0.0,0.108,91.3,0,1.0,0,16414.0,0,0,0
CUST-005012,Jesus Wheeler,51,Male,Metro Manila,Savings,2017-10-05,1.6,684.0,28816,27113.6,1.0,19.0,0.0,0.436,62.7,0,1.0,0,28816.0,0,1,0
CUST-009180,Anna Reid,36,Female,Visayas,Savings,2017-10-06,5.5,746.0,51468,96788.66,1.0,8.0,0.0,0.161,84.0,0,0.0,0,51468.0,0,0,0
CUST-008989,William Payne,61,Female,Metro Manila,Premium,2017-10-06,3.4,742.0,30372,66876.72,1.0,17.0,0.0,0.258,8.0,0,1.0,0,30372.0,0,0,0
CUST-009489,Ashley Bowen,35,Male,Visayas,Checking,2017-10-06,6.4,684.0,85730,197083.53,1.0,15.0,1.0,0.425,39.3,1,0.0,0,85730.0,0,1,0
CUST-003754,Craig Daniels,36,Non-binary,Davao,Savings,2017-10-07,1.5,684.0,96041,218428.66,3.0,18.0,0.0,0.084,72.4,0,1.0,0,96041.0,0,1,0
CUST-000919,Bryan Moore,36,Prefer not to say,Mindanao,Checking,2017-10-10,14.4,586.0,40103,7528.3,4.0,15.0,0.0,0.344,51.1,0,0.0,0,40103.0,1,0,0
CUST-009506,Diana Sloan,54,Male,Cebu,Savings,2017-10-11,0.3,606.0,29876,32558.35,2.0,10.0,0.0,0.401,89.0,1,0.0,0,29876.0,0,0,0
CUST-009517,Lisa Curtis,66,Male,Visayas,Savings,2017-10-11,10.5,614.0,48854,6561.86,2.0,17.0,0.0,0.476,42.4,0,0.0,0,48854.0,1,0,0
CUST-005730,Susan Armstrong,41,Female,Metro Manila,Checking,2017-10-13,2.2,624.0,93541,62016.68,4.0,18.0,0.0,0.239,84.0,0,1.0,0,93541.0,0,0,0
CUST-004311,Michael Patrick,42,Male,Metro Manila,Savings,2017-10-13,0.5,693.0,96886,21839.13,2.0,20.0,1.0,0.358,32.9,0,0.0,1,96886.0,0,0,0
CUST-000056,Michael Lewis,54,Female,Metro Manila,Checking,2017-10-16,11.9,706.0,46770,125933.54,1.0,15.0,0.0,0.664,53.7,1,0.0,0,46770.0,0,0,0
CUST-000317,Lauren Carson,50,Female,Visayas,Savings,2017-10-17,2.1,850.0,103k,21800.2,3.0,19.0,0.0,0.406,73.4,1,1.0,0,103000.0,0,0,0
CUST-004477,Timothy Chavez,36,Female,Metro Manila,Premium,2017-10-17,9.5,548.0,34213,14775.1,1.0,19.0,0.0,0.258,56.3,0,1.0,0,34213.0,0,0,0
CUST-008955,Justin Garcia,38,Female,Visayas,Premium,2017-10-17,9.4,684.0,107406,182540.49,,26.0,0.0,0.069,72.2,1,1.0,0,107406.0,0,1,0
CUST-003455,Kristen Pena,18,Female,Mindanao,Savings,2017-10-17,1.3,754.0,27874,27566.01,3.0,14.0,1.0,0.3,82.0,0,1.0,0,27874.0,0,0,0
CUST-005544,Kayla Thomas,39,Male,Metro Manila,Savings,2017-10-18,1.0,573.0,96502,74539.97,2.0,12.0,0.0,0.262,29.1,0,0.0,0,96502.0,0,0,0
CUST-001735,Christopher Hicks,52,Female,Metro Manila,Checking,2017-10-18,0.3,750.0,31051,27258.33,3.0,17.0,0.0,0.355,72.7,0,0.0,0,31051.0,0,0,0
CUST-DUP-69552,Timothy Chavez,36,Female,Metro Manila,Premium,2017-10-18,9.5,548.0,34213,14839.08,1.0,19.0,0.0,0.258,56.3,0,1.0,0,34213.0,0,0,0
CUST-005808,Matthew Mccullough,37,Female,Visayas,Savings,2017-10-19,4.3,727.0,24648,48783.79,1.0,25.0,2.0,0.258,50.6,1,1.0,0,24648.0,0,0,1
CUST-003505,Sandra Smith,35,Male,Metro Manila,Checking,2017-10-20,9.5,702.0,47878,108706.06,2.0,18.0,0.0,0.258,20.8,1,0.0,0,47878.0,0,0,0
CUST-002225,Michelle Petty,33,Female,Luzon,Premium,2017-10-22,0.5,648.0,71118,102067.33,2.0,22.0,0.0,0.632,75.1,1,1.0,0,71118.0,0,0,0
CUST-005432,Lance Robinson,33,Female,Metro Manila,Savings,2017-10-23,0.1,651.0,100128,245737.72,2.0,21.0,0.0,0.061,62.6,0,1.0,0,100128.0,0,0,0
CUST-000791,Jennifer Taylor,47,Male,Mindanao,Savings,2017-10-23,23.3,850.0,90397,180203.83,5.0,24.0,0.0,0.557,37.6,1,1.0,0,90397.0,0,0,0
CUST-004310,Michael Richmond,35,Prefer not to say,Visayas,Savings,2017-10-23,11.7,736.0,15000,40090.22,4.0,19.0,1.0,0.421,71.1,0,1.0,0,15000.0,0,0,0
CUST-008278,David Cruz,52,Female,Davao,Savings,2017-10-24,1.6,618.0,29553,33145.46,2.0,19.0,1.0,0.418,88.8,1,1.0,0,29553.0,0,0,0
CUST-002689,Jeanne Rose,51,Male,Metro Manila,Savings,2017-10-25,4.6,569.0,PHP 86k,183855.18,3.0,24.0,0.0,0.443,39.5,1,1.0,0,86000.0,0,0,0
CUST-007938,Steven Boyd,73,Male,Cebu,Business,2017-10-29,6.0,725.0,105163,212895.14,2.0,22.0,0.0,0.092,35.7,1,0.0,0,105163.0,0,0,0
CUST-002870,Nicholas Holland Jr.,57,Female,Davao,Savings,2017-10-31,5.3,544.0,85451,132548.79,3.0,20.0,0.0,0.385,90.7,1,0.0,0,85451.0,0,0,0
CUST-008597,Kristopher Allison,36,Female,Metro Manila,Savings,2017-11-01,2.5,696.0,143402,405146.64,3.0,18.0,0.0,0.358,83.9,0,0.0,0,143402.0,0,0,0
CUST-DUP-68176,"Davila, Laura",47,Female,Metro Manila,Savings,2017-11-03,3.3,665.0,37192,16757.37,1.0,16.0,3.0,0.211,57.1,1,0.0,0,37192.0,0,0,0
CUST-000340,David Thompson,34,Male,Luzon,Savings,2017-11-03,16.9,519.0,15000,34160.72,1.0,21.0,0.0,0.243,82.4,1,0.0,0,15000.0,0,0,0
CUST-008264,Robert Bailey,40,Male,Metro Manila,Savings,2017-11-04,4.4,741.0,56112,117242.9,4.0,19.0,0.0,0.223,83.5,0,1.0,0,56112.0,0,0,0
CUST-004456,Micheal Ramos,45,Female,Cebu,Savings,2017-11-05,8.1,664.0,27603,77452.08,1.0,19.0,0.0,0.095,52.8,0,0.0,0,27603.0,0,0,0
CUST-009959,Christopher Hodges,50,Male,Mindanao,Premium,2017-11-06,5.1,694.0,45493,98944.46,2.0,10.0,0.0,0.489,23.8,1,1.0,0,45493.0,0,0,0
CUST-009920,Mark Martinez,43,Male,Metro Manila,Savings,2017-11-10,2.6,690.0,"$72,645",197993.68,2.0,12.0,0.0,0.329,77.7,0,1.0,0,72645.0,0,0,0
CUST-006457,Kathryn Shields,26,Female,Metro Manila,Savings,2017-11-11,8.8,850.0,33887,57134.31,3.0,13.0,4.0,0.223,61.6,1,1.0,0,33887.0,0,0,0
CUST-008805,Mary Reyes,47,Female,Cebu,Savings,2017-11-11,5.2,782.0,50309,68314.88,4.0,22.0,0.0,0.487,62.3,0,1.0,0,50309.0,0,0,0
CUST-001342,Jessica Harris,42,Female,Cebu,Premium,2017-11-12,20.0,633.0,89827,21594.68,1.0,22.0,4.0,0.338,50.1,1,1.0,0,89827.0,0,0,0
CUST-008969,Amy Johnson,48,Male,Luzon,Checking,2017-11-12,0.0,724.0,40769,118707.14,2.0,20.0,3.0,0.258,72.8,0,0.0,0,40769.0,0,0,0
CUST-005597,Tina Mooney,47,Male,Metro Manila,Checking,2017-11-13,4.0,684.0,46313,52853.3,1.0,20.0,0.0,0.258,58.9,0,1.0,0,46313.0,0,1,0
CUST-004254,Barry Hernandez,27,Female,Cebu,Savings,2017-11-13,0.9,668.0,36307,46289.26,1.0,13.0,0.0,0.46,48.6,0,1.0,0,36307.0,0,0,0
CUST-009535,Gregory Jackson,52,Female,Cebu,Checking,2017-11-15,0.7,653.0,41823,71625.05,3.0,28.0,0.0,0.186,28.7,1,1.0,0,41823.0,0,0,0
CUST-007386,Jimmy Newman,46,Female,Mindanao,Business,2017-11-15,2.8,586.0,146852,375576.66,6.0,22.0,0.0,0.326,88.1,1,1.0,0,146852.0,0,0,0
CUST-007503,Marvin Vargas,51,Female,Cebu,Premium,2017-11-16,22.4,735.0,15872,7506.39,1.0,16.0,0.0,0.163,69.9,0,1.0,0,15872.0,0,0,0
CUST-006317,Ann Goodwin,72,Female,Mindanao,Checking,2017-11-17,5.4,665.0,15000,20944.89,2.0,23.0,1.0,0.42,70.7,1,1.0,0,15000.0,0,0,0
CUST-009190,Jessica Porter,62,Female,Visayas,Checking,2017-11-18,6.4,679.0,34359,68631.29,1.0,16.0,0.0,0.436,50.9,0,0.0,0,34359.0,0,0,0
CUST-005526,Mr. Gregory Hart,34,Male,Mindanao,Business,2017-11-22,1.4,671.0,76736,84535.91,1.0,13.0,0.0,0.202,41.1,0,0.0,0,76736.0,0,0,0
CUST-003267,Luke Hansen,30,Male,Metro Manila,Premium,2017-11-22,2.6,817.0,77878,92082.4,3.0,16.0,0.0,0.133,65.8,0,0.0,0,77878.0,0,0,0
CUST-001237,Kimberly May,63,Female,Metro Manila,Checking,2017-11-22,3.6,673.0,21242,62075.12,4.0,16.0,0.0,0.327,40.8,0,0.0,0,21242.0,0,0,0
CUST-003124,Mary Moss,37,Female,Cebu,Checking,2017-11-23,3.1,812.0,PHP 73k,127431.14,2.0,14.0,0.0,0.112,93.1,0,1.0,0,73000.0,0,0,0
CUST-009830,Daniel Henderson,33,Male,Cebu,Checking,2017-11-23,18.6,731.0,PHP 123k,204981.2,1.0,14.0,2.0,0.439,62.2,0,1.0,0,123000.0,0,0,0
CUST-001015,William Graham,64,Male,Metro Manila,Savings,2017-11-24,9.3,604.0,103818,52551.59,3.0,10.0,0.0,0.249,46.7,1,0.0,0,103818.0,0,0,0
CUST-002266,Robert Gutierrez,57,Male,Metro Manila,Savings,2017-11-24,2.1,627.0,79629,138964.9,2.0,21.0,0.0,0.264,34.2,0,1.0,0,79629.0,0,0,0
CUST-007815,Alexandra Lyons,43,Male,Luzon,Savings,2017-11-24,9.8,801.0,21144,63335.19,,16.0,0.0,0.525,79.5,0,1.0,0,21144.0,0,0,0
CUST-000721,Randy Friedman,46,Female,Luzon,Business,2017-11-27,4.9,574.0,50858,74943.61,1.0,19.0,1.0,0.097,70.6,1,1.0,0,50858.0,0,0,0
CUST-003486,Chris Morris,35,Female,Visayas,Business,2017-11-28,1.8,741.0,60.1K,30998.16,3.0,16.0,0.0,0.348,76.5,1,0.0,0,60100.0,0,0,0
CUST-005369,Peter Morgan,35,Female,Cebu,Savings,2017-11-29,3.1,739.0,41396,29860.01,,20.0,0.0,0.255,70.8,1,1.0,0,41396.0,0,0,0
CUST-009615,Nicholas Turner,36,Male,Metro Manila,Checking,2017-11-30,11.0,566.0,57424,158830.16,2.0,22.0,0.0,0.413,51.2,1,0.0,0,57424.0,0,0,0
CUST-006903,Laura Davila,47,Female,Metro Manila,Savings,2017-12-02,3.3,665.0,37192,17487.16,1.0,16.0,3.0,0.211,57.1,1,0.0,0,37192.0,0,0,0
CUST-007873,Darlene Sanchez,79,Male,Mindanao,Savings,2017-12-02,5.1,697.0,28.6K,42991.68,,21.0,0.0,0.55,81.7,0,0.0,0,28600.0,0,0,0
CUST-007469,Julie Daniels,36,Female,Metro Manila,Savings,2017-12-04,1.5,684.0,86313,92022.11,2.0,18.0,1.0,0.429,57.1,0,1.0,0,86313.0,0,1,0
CUST-000700,Brent Hernandez,39,Male,Luzon,Business,2017-12-04,9.4,764.0,299023,384684.05,1.0,14.0,2.0,0.394,61.6,0,0.0,0,299023.0,0,0,0
CUST-006610,Anthony Proctor,44,Female,Metro Manila,Savings,2017-12-05,4.1,680.0,23268,25020.96,4.0,17.0,0.0,0.181,78.2,1,0.0,0,23268.0,0,0,1
CUST-008254,Diane Smith,28,Female,Luzon,Savings,2017-12-09,6.0,556.0,84345,165927.41,2.0,15.0,0.0,0.3,57.9,0,0.0,0,84345.0,0,0,1
CUST-004054,Dalton Clark,44,Male,Metro Manila,Checking,2017-12-10,2.3,687.0,60324,7527.27,1.0,18.0,0.0,0.32,79.2,0,1.0,0,60324.0,0,0,0
CUST-000036,Jeffrey Chavez,26,Male,Metro Manila,Checking,2017-12-10,6.4,603.0,"$15,922",7675.76,3.0,22.0,0.0,0.644,76.3,0,0.0,0,15922.0,0,0,0
CUST-DUP-71736,Nicholas Humphrey,30,Female,Cebu,Savings,2017-12-12,11.2,684.0,"$63,914",124324.83,4.0,14.0,4.0,0.381,87.9,1,0.0,0,63914.0,0,1,0
CUST-003720,Melissa Carroll,40,Female,Luzon,Checking,2017-12-13,5.6,684.0,37033,21582.64,1.0,20.0,1.0,0.572,61.6,0,0.0,0,37033.0,0,1,0
CUST-007682,Sandra Lee,31,Female,Metro Manila,Business,2017-12-14,3.8,706.0,41874,55039.97,,19.0,0.0,0.317,23.7,1,0.0,0,41874.0,1,0,0
CUST-006750,Nancy Carter,39,Male,Luzon,Checking,2017-12-15,11.7,668.0,PHP 94k,71633.22,1.0,21.0,0.0,0.258,61.6,0,1.0,0,94000.0,0,0,0
CUST-001089,Katherine Gallagher,38,Female,Metro Manila,Savings,2017-12-16,2.0,611.0,35079,21544.66,2.0,23.0,0.0,0.498,69.0,1,1.0,0,35079.0,1,0,0
CUST-008062,Cynthia Harper,43,Male,Davao,Checking,2017-12-16,3.5,702.0,25951,42090.06,3.0,18.0,0.0,0.226,77.4,1,1.0,0,25951.0,0,0,0
CUST-004428,Catherine Holland,31,Male,Visayas,Savings,2017-12-17,13.6,605.0,38413,28343.28,1.0,18.0,0.0,0.375,75.2,1,0.0,0,38413.0,1,0,0
CUST-001385,Jacqueline Dickerson,51,Male,Cebu,Business,2017-12-18,5.6,684.0,27468,11598.45,2.0,22.0,3.0,0.188,51.1,0,1.0,0,27468.0,0,1,0
CUST-005794,Catherine Davis,43,Male,Luzon,Checking,2017-12-18,8.2,789.0,68155,9906.97,1.0,12.0,2.0,0.258,89.7,0,1.0,0,68155.0,0,0,0
CUST-007935,Jessica Owens,39,Male,Cebu,Checking,2017-12-18,16.6,704.0,75985,157006.1,4.0,13.0,0.0,0.39,20.3,1,1.0,0,75985.0,0,0,0
CUST-001171,Tina Taylor,51,Female,Cebu,Savings,2017-12-21,3.1,691.0,27399,49279.08,1.0,19.0,3.0,0.243,85.4,0,0.0,0,27399.0,0,0,0
CUST-000387,Adam Burgess,46,Female,Mindanao,Checking,2017-12-22,0.2,698.0,15558,23418.29,2.0,17.0,0.0,0.249,86.4,0,0.0,0,15558.0,0,0,0
CUST-005906,Bradley Walker,36,Male,Davao,Savings,2017-12-22,6.5,694.0,65.3K,96700.66,2.0,20.0,0.0,0.336,84.0,0,1.0,0,65300.0,0,0,0
CUST-005952,Tammy Williams,42,Female,Metro Manila,Checking,2017-12-22,1.2,684.0,105054,247493.92,3.0,21.0,0.0,0.309,78.9,0,0.0,0,105054.0,0,1,0
CUST-009100,Cassandra Frey,35,Male,Visayas,Savings,2017-12-22,7.5,656.0,32469,60699.77,5.0,19.0,1.0,0.258,75.1,0,0.0,0,32469.0,0,0,0
CUST-005605,Joshua Love,47,Female,Metro Manila,Checking,2017-12-24,5.0,850.0,45238,63123.84,4.0,17.0,0.0,0.216,39.6,0,1.0,0,45238.0,0,0,0
CUST-003680,Jennifer Ortiz,40,Female,Luzon,Savings,2017-12-24,0.1,611.0,63367,58992.17,2.0,16.0,0.0,0.258,61.0,0,1.0,0,63367.0,0,0,0
CUST-009653,Chase Lopez,44,Female,Cebu,Premium,2017-12-25,3.2,654.0,15000,31013.76,,13.0,0.0,0.28,62.9,0,0.0,0,15000.0,0,0,0
CUST-002034,Tiffany Johnson,48,Female,Visayas,Savings,2017-12-30,0.1,676.0,129036,137254.72,1.0,11.0,1.0,0.258,79.7,0,0.0,0,129036.0,0,0,0
CUST-003330,Kenneth Carroll,52,Male,Luzon,Savings,2017-12-31,6.3,594.0,69.2K,64144.56,4.0,23.0,3.0,0.44,82.9,1,0.0,0,69200.0,0,0,0
CUST-007813,Carolyn Moore,44,Male,Luzon,Savings,2018-01-03,9.3,667.0,100036,42987.33,1.0,23.0,0.0,0.112,61.8,0,1.0,0,100036.0,0,0,0
CUST-001212,Heather Bowers,32,Male,Metro Manila,Savings,2018-01-04,15.1,700.0,38962,59354.37,3.0,17.0,1.0,0.258,18.8,0,1.0,0,38962.0,0,0,0
CUST-001950,Angelica Clark,41,Female,Davao,Savings,2018-01-04,2.4,684.0,137347,252721.07,1.0,15.0,0.0,0.201,93.1,1,1.0,0,137347.0,0,1,0
CUST-005999,Peter Haynes,48,Male,Visayas,Savings,2018-01-06,4.7,551.0,PHP 39k,73626.74,1.0,19.0,2.0,0.221,67.4,0,1.0,0,39000.0,0,0,0
CUST-003551,Mrs. Lisa Smith,35,Female,Luzon,Savings,2018-01-06,19.7,714.0,PHP 64k,66033.2,3.0,20.0,0.0,0.193,55.9,0,0.0,0,64000.0,0,0,1
CUST-009866,Timothy Crane,41,Female,Metro Manila,Checking,2018-01-07,4.7,588.0,20172,50488.58,1.0,22.0,0.0,0.417,79.8,0,1.0,0,20172.0,1,0,0
CUST-006378,Lisa Price,42,Female,Metro Manila,Savings,2018-01-07,0.7,735.0,60284,149165.72,1.0,22.0,0.0,0.397,61.6,0,0.0,0,60284.0,0,0,0
CUST-001799,Jeremy Mosley,55,Female,Mindanao,Savings,2018-01-08,1.9,760.0,85520,204739.01,1.0,17.0,1.0,0.103,57.2,1,0.0,0,85520.0,0,0,0
CUST-000924,Amanda Sullivan MD,32,Female,Luzon,Premium,2018-01-09,2.7,683.0,49943,70536.44,2.0,18.0,0.0,0.258,49.1,0,1.0,0,49943.0,0,0,0
CUST-001264,Nicholas Humphrey,30,Female,Cebu,Savings,2018-01-10,11.2,684.0,"$63,914",121051.98,4.0,14.0,4.0,0.381,87.9,1,0.0,0,63914.0,0,1,0
CUST-008891,Mark Wallace,38,Male,Davao,Premium,2018-01-11,9.6,732.0,50463,130699.94,1.0,19.0,4.0,0.412,52.5,0,0.0,0,50463.0,0,0,0
CUST-001480,Ashley Mills,36,Female,Visayas,Checking,2018-01-14,1.7,560.0,90648.00,142441.92,2.0,15.0,0.0,0.214,85.5,0,1.0,0,90648.0,0,0,0
CUST-001168,Michelle Rodriguez,49,Female,Cebu,Savings,2018-01-17,4.9,614.0,23552,62984.65,6.0,22.0,2.0,0.341,61.6,1,0.0,0,23552.0,0,0,0
CUST-002156,Sandy Adkins,33,Male,Metro Manila,Checking,2018-01-18,1.6,645.0,63358,156906.78,2.0,19.0,0.0,0.494,71.3,1,1.0,0,63358.0,0,0,0
CUST-006833,Ashley Greene,27,Female,Cebu,Checking,2018-01-20,0.9,650.0,74k,137241.22,1.0,18.0,0.0,0.658,86.9,1,1.0,0,74000.0,1,0,0
CUST-000569,Lisa Randall,18,Female,Metro Manila,Checking,2018-01-21,1.4,692.0,"$70,709",210882.24,3.0,22.0,0.0,0.109,59.7,0,1.0,0,70709.0,0,0,0
CUST-003843,Adam Lara,54,Male,Luzon,Savings,2018-01-22,10.6,678.0,74.4K,203362.95,1.0,15.0,0.0,0.362,76.3,0,1.0,0,74400.0,0,0,0
CUST-007022,Jonathan Davis,20,Female,Visayas,Savings,2018-01-23,2.4,684.0,66743,99763.49,1.0,19.0,4.0,0.184,61.6,0,0.0,0,66743.0,0,1,0
CUST-000645,Edwin Nunez,38,Female,Davao,Business,2018-01-26,1.0,765.0,37224,30998.65,1.0,13.0,0.0,0.11,74.7,0,1.0,0,37224.0,0,0,0
CUST-007264,Daniel Carter,59,Non-binary,Luzon,Savings,2018-01-29,7.0,762.0,83819,226789.66,1.0,15.0,1.0,0.368,64.0,1,1.0,0,83819.0,0,0,0
CUST-005533,Keith Gonzalez,59,Male,Davao,Business,2018-02-02,11.1,624.0,158600,326000.77,4.0,14.0,0.0,0.258,66.4,1,1.0,0,158600.0,1,0,0
CUST-006454,Joshua Schmidt,33,Male,Metro Manila,Savings,2018-02-03,0.2,693.0,42652,109218.45,2.0,22.0,0.0,0.206,71.5,1,1.0,0,42652.0,0,0,0
CUST-006416,Judy Johnson,33,Female,Cebu,Checking,2018-02-03,8.8,684.0,51411,105633.25,,14.0,0.0,0.3,91.1,0,1.0,0,51411.0,0,1,1
CUST-007628,Sandra Smith,48,Female,Visayas,Savings,2018-02-04,0.9,629.0,49505,77555.71,1.0,22.0,0.0,0.129,77.1,0,1.0,0,49505.0,0,0,0
CUST-004842,Kathy Hull,42,Female,Cebu,Business,2018-02-06,9.6,725.0,31790,49779.36,4.0,14.0,0.0,0.243,58.4,1,0.0,0,31790.0,0,0,0
CUST-003956,Gregory Ochoa,34,Female,Visayas,Checking,2018-02-07,11.7,666.0,71352,165606.47,4.0,21.0,1.0,0.188,62.4,0,1.0,0,71352.0,0,0,0
CUST-002127,Shawn Duffy,26,Female,Davao,Checking,2018-02-08,1.2,766.0,16178,13356.64,1.0,22.0,0.0,0.258,61.6,1,1.0,0,16178.0,0,0,1
CUST-002217,Christine Wong,36,Female,Luzon,Premium,2018-02-09,2.7,561.0,139174,178075.66,2.0,14.0,0.0,0.294,46.6,0,0.0,0,139174.0,0,0,0
CUST-000450,Phillip Nelson,28,Non-binary,Metro Manila,Checking,2018-02-10,3.9,621.0,88.8K,186946.12,,14.0,0.0,0.236,65.9,1,0.0,0,88800.0,0,0,0
CUST-003286,Juan Potts,61,Male,Cebu,Savings,2018-02-13,1.9,656.0,39514,28184.85,1.0,18.0,1.0,0.421,61.6,1,0.0,0,39514.0,0,0,0
CUST-001653,Maria Olson,44,Male,Visayas,Premium,2018-02-14,0.8,788.0,70835,21320.58,4.0,18.0,0.0,0.077,61.6,0,0.0,0,70835.0,0,0,0
